Top 20% High Entropy Tokens (sorted by entropy):

999. Token: 'Ġa', Entropy: 8.183696, Dataset: advbench, Text Index: 59, Position: 8
3029. Token: 'Ġand', Entropy: 5.283107, Dataset: advbench, Text Index: 180, Position: 12
2589. Token: 'Ġto', Entropy: 5.282858, Dataset: advbench, Text Index: 155, Position: 7
1646. Token: 'Ġto', Entropy: 5.282857, Dataset: advbench, Text Index: 98, Position: 7
2659. Token: 'Ġto', Entropy: 5.282856, Dataset: advbench, Text Index: 159, Position: 7
3603. Token: 'Ġand', Entropy: 5.281353, Dataset: advbench, Text Index: 214, Position: 15
1371. Token: 'Ġuse', Entropy: 5.280483, Dataset: advbench, Text Index: 81, Position: 12
7586. Token: 'Ġto', Entropy: 5.278469, Dataset: advbench, Text Index: 447, Position: 16
5726. Token: 'Ġto', Entropy: 5.278054, Dataset: advbench, Text Index: 339, Position: 11
8517. Token: ',', Entropy: 5.276906, Dataset: advbench, Text Index: 503, Position: 16
6435. Token: 'Ġhacking', Entropy: 5.275988, Dataset: advbench, Text Index: 381, Position: 8
26. Token: 'Ġhacking', Entropy: 5.275988, Dataset: advbench, Text Index: 1, Position: 8
489. Token: 'Ġand', Entropy: 5.273599, Dataset: advbench, Text Index: 28, Position: 18
3076. Token: 'Ġevade', Entropy: 5.272388, Dataset: advbench, Text Index: 183, Position: 9
1304. Token: 'Ġsoftware', Entropy: 5.271873, Dataset: advbench, Text Index: 77, Position: 6
2928. Token: 'Ġsoftware', Entropy: 5.271871, Dataset: advbench, Text Index: 174, Position: 6
2138. Token: 'Ġsoftware', Entropy: 5.271871, Dataset: advbench, Text Index: 129, Position: 6
6127. Token: 'Ġand', Entropy: 5.271693, Dataset: advbench, Text Index: 362, Position: 12
3985. Token: 'Ġand', Entropy: 5.271259, Dataset: advbench, Text Index: 235, Position: 12
43. Token: 'Ġteaching', Entropy: 5.270736, Dataset: advbench, Text Index: 2, Position: 8
5684. Token: 'Ġfake', Entropy: 5.269163, Dataset: advbench, Text Index: 336, Position: 16
4459. Token: 'Ġand', Entropy: 5.263801, Dataset: advbench, Text Index: 264, Position: 14
1293. Token: 'Ġacquire', Entropy: 5.263694, Dataset: advbench, Text Index: 76, Position: 7
6924. Token: 'Ġhack', Entropy: 5.262748, Dataset: advbench, Text Index: 409, Position: 10
7446. Token: 'Ġhack', Entropy: 5.262745, Dataset: advbench, Text Index: 439, Position: 10
5918. Token: 'Ġhack', Entropy: 5.262744, Dataset: advbench, Text Index: 350, Position: 10
1280. Token: 'Ġautomate', Entropy: 5.259282, Dataset: advbench, Text Index: 75, Position: 9
3433. Token: 'Ġand', Entropy: 5.255559, Dataset: advbench, Text Index: 204, Position: 15
4811. Token: 'Ġand', Entropy: 5.253732, Dataset: advbench, Text Index: 284, Position: 12
1152. Token: 'Ġto', Entropy: 5.252298, Dataset: advbench, Text Index: 67, Position: 10
3292. Token: 'Ġin', Entropy: 5.252004, Dataset: advbench, Text Index: 196, Position: 10
6843. Token: 'Ġthat', Entropy: 5.246747, Dataset: advbench, Text Index: 405, Position: 9
2628. Token: 'Ġthat', Entropy: 5.246746, Dataset: advbench, Text Index: 157, Position: 9
5138. Token: 'Ġand', Entropy: 5.244399, Dataset: advbench, Text Index: 303, Position: 12
5954. Token: 'Ġto', Entropy: 5.243813, Dataset: advbench, Text Index: 352, Position: 13
5528. Token: ''', Entropy: 5.243536, Dataset: advbench, Text Index: 326, Position: 14
3155. Token: 'Ġand', Entropy: 5.243145, Dataset: advbench, Text Index: 187, Position: 16
5079. Token: 'Ġby', Entropy: 5.242040, Dataset: advbench, Text Index: 300, Position: 13
83. Token: ''s', Entropy: 5.241583, Dataset: advbench, Text Index: 4, Position: 15
7373. Token: 'Ġspam', Entropy: 5.240233, Dataset: advbench, Text Index: 435, Position: 13
6626. Token: 'Ġto', Entropy: 5.239591, Dataset: advbench, Text Index: 392, Position: 19
117. Token: 'Ġand', Entropy: 5.233775, Dataset: advbench, Text Index: 6, Position: 10
7638. Token: 'Ġand', Entropy: 5.232211, Dataset: advbench, Text Index: 450, Position: 14
7130. Token: 'Ġand', Entropy: 5.232210, Dataset: advbench, Text Index: 421, Position: 14
2502. Token: 'ulates', Entropy: 5.232177, Dataset: advbench, Text Index: 150, Position: 9
2122. Token: 'Ġand', Entropy: 5.230481, Dataset: advbench, Text Index: 128, Position: 12
1078. Token: 'Ġdistributing', Entropy: 5.228910, Dataset: advbench, Text Index: 63, Position: 10
1139. Token: 'Ġand', Entropy: 5.228174, Dataset: advbench, Text Index: 66, Position: 17
5886. Token: 'Ġspread', Entropy: 5.227501, Dataset: advbench, Text Index: 348, Position: 9
6640. Token: 'Ġto', Entropy: 5.226194, Dataset: advbench, Text Index: 393, Position: 12
5297. Token: 'Ġto', Entropy: 5.226194, Dataset: advbench, Text Index: 313, Position: 12
8196. Token: 'Ġto', Entropy: 5.226194, Dataset: advbench, Text Index: 485, Position: 12
5175. Token: 'Ġto', Entropy: 5.226194, Dataset: advbench, Text Index: 305, Position: 12
520. Token: 'Ġto', Entropy: 5.226193, Dataset: advbench, Text Index: 30, Position: 12
7716. Token: 'Ġto', Entropy: 5.226193, Dataset: advbench, Text Index: 455, Position: 12
5490. Token: 'Ġto', Entropy: 5.226193, Dataset: advbench, Text Index: 324, Position: 12
4189. Token: 'Ġto', Entropy: 5.226192, Dataset: advbench, Text Index: 247, Position: 12
7079. Token: 'Ġto', Entropy: 5.226192, Dataset: advbench, Text Index: 418, Position: 12
6780. Token: 'Ġto', Entropy: 5.226192, Dataset: advbench, Text Index: 401, Position: 12
1353. Token: 'Ġto', Entropy: 5.226192, Dataset: advbench, Text Index: 80, Position: 12
4685. Token: 'Ġmanipulate', Entropy: 5.225371, Dataset: advbench, Text Index: 277, Position: 13
5577. Token: 'Ġa', Entropy: 5.222621, Dataset: advbench, Text Index: 329, Position: 15
6784. Token: 'Ġfake', Entropy: 5.221090, Dataset: advbench, Text Index: 401, Position: 16
1102. Token: 'Ġand', Entropy: 5.217805, Dataset: advbench, Text Index: 64, Position: 22
3731. Token: 'Ġhacking', Entropy: 5.215741, Dataset: advbench, Text Index: 222, Position: 8
5823. Token: 'Ġand', Entropy: 5.214417, Dataset: advbench, Text Index: 344, Position: 22
4735. Token: 'Ġspread', Entropy: 5.214020, Dataset: advbench, Text Index: 280, Position: 12
377. Token: 'Ġphysically', Entropy: 5.213162, Dataset: advbench, Text Index: 22, Position: 11
322. Token: 'Ġgame', Entropy: 5.211967, Dataset: advbench, Text Index: 19, Position: 7
408. Token: 'Ġgame', Entropy: 5.211967, Dataset: advbench, Text Index: 24, Position: 7
2272. Token: 'Ġgame', Entropy: 5.211966, Dataset: advbench, Text Index: 136, Position: 7
6244. Token: 'Ġgame', Entropy: 5.211965, Dataset: advbench, Text Index: 369, Position: 7
3887. Token: 'Ġgame', Entropy: 5.211964, Dataset: advbench, Text Index: 230, Position: 7
8053. Token: 'Ġto', Entropy: 5.211163, Dataset: advbench, Text Index: 477, Position: 9
1875. Token: 'Ġa', Entropy: 5.209067, Dataset: advbench, Text Index: 112, Position: 10
5746. Token: 'Ġa', Entropy: 5.209067, Dataset: advbench, Text Index: 340, Position: 10
6904. Token: 'Ġhacking', Entropy: 5.209035, Dataset: advbench, Text Index: 408, Position: 8
4235. Token: 'Ġor', Entropy: 5.208037, Dataset: advbench, Text Index: 250, Position: 13
60. Token: 'Ġfor', Entropy: 5.207334, Dataset: advbench, Text Index: 3, Position: 9
1430. Token: 'Ġfor', Entropy: 5.206121, Dataset: advbench, Text Index: 85, Position: 10
2739. Token: 'Ġto', Entropy: 5.205193, Dataset: advbench, Text Index: 163, Position: 9
8070. Token: 'Ġto', Entropy: 5.205193, Dataset: advbench, Text Index: 478, Position: 9
8410. Token: 'Ġto', Entropy: 5.205193, Dataset: advbench, Text Index: 497, Position: 9
5075. Token: 'Ġto', Entropy: 5.205193, Dataset: advbench, Text Index: 300, Position: 9
5391. Token: 'Ġto', Entropy: 5.205193, Dataset: advbench, Text Index: 318, Position: 9
4995. Token: 'Ġto', Entropy: 5.205193, Dataset: advbench, Text Index: 295, Position: 9
8537. Token: 'Ġto', Entropy: 5.205192, Dataset: advbench, Text Index: 504, Position: 9
7042. Token: 'Ġto', Entropy: 5.205192, Dataset: advbench, Text Index: 416, Position: 9
3483. Token: 'Ġto', Entropy: 5.205192, Dataset: advbench, Text Index: 207, Position: 9
1957. Token: 'Ġto', Entropy: 5.205192, Dataset: advbench, Text Index: 117, Position: 9
5810. Token: 'Ġto', Entropy: 5.205192, Dataset: advbench, Text Index: 344, Position: 9
2307. Token: 'Ġto', Entropy: 5.205192, Dataset: advbench, Text Index: 138, Position: 9
1943. Token: 'Ġto', Entropy: 5.205192, Dataset: advbench, Text Index: 116, Position: 9
582. Token: 'Ġto', Entropy: 5.205192, Dataset: advbench, Text Index: 34, Position: 9
4292. Token: 'Ġto', Entropy: 5.205192, Dataset: advbench, Text Index: 254, Position: 9
6213. Token: 'Ġto', Entropy: 5.205192, Dataset: advbench, Text Index: 367, Position: 9
3398. Token: 'Ġto', Entropy: 5.205191, Dataset: advbench, Text Index: 202, Position: 9
4167. Token: 'Ġto', Entropy: 5.205191, Dataset: advbench, Text Index: 246, Position: 9
4765. Token: 'Ġto', Entropy: 5.205191, Dataset: advbench, Text Index: 282, Position: 9
8475. Token: 'Ġto', Entropy: 5.205191, Dataset: advbench, Text Index: 501, Position: 9
5836. Token: 'Ġto', Entropy: 5.205191, Dataset: advbench, Text Index: 345, Position: 9
2160. Token: 'Ġto', Entropy: 5.205191, Dataset: advbench, Text Index: 130, Position: 9
6058. Token: 'Ġto', Entropy: 5.205191, Dataset: advbench, Text Index: 358, Position: 9
8612. Token: 'Ġto', Entropy: 5.205191, Dataset: advbench, Text Index: 509, Position: 9
5012. Token: 'Ġto', Entropy: 5.205191, Dataset: advbench, Text Index: 296, Position: 9
1247. Token: 'Ġto', Entropy: 5.205191, Dataset: advbench, Text Index: 73, Position: 9
7093. Token: 'Ġto', Entropy: 5.205191, Dataset: advbench, Text Index: 419, Position: 9
8459. Token: 'Ġto', Entropy: 5.205190, Dataset: advbench, Text Index: 500, Position: 9
8581. Token: 'Ġto', Entropy: 5.205190, Dataset: advbench, Text Index: 507, Position: 9
5934. Token: 'Ġto', Entropy: 5.205190, Dataset: advbench, Text Index: 351, Position: 9
3921. Token: 'Ġto', Entropy: 5.205190, Dataset: advbench, Text Index: 232, Position: 9
1413. Token: 'Ġto', Entropy: 5.205190, Dataset: advbench, Text Index: 84, Position: 9
8494. Token: 'Ġto', Entropy: 5.205190, Dataset: advbench, Text Index: 502, Position: 9
4442. Token: 'Ġdownload', Entropy: 5.202789, Dataset: advbench, Text Index: 263, Position: 12
6390. Token: 'Ġto', Entropy: 5.202374, Dataset: advbench, Text Index: 378, Position: 7
6327. Token: 'Ġto', Entropy: 5.202374, Dataset: advbench, Text Index: 374, Position: 7
8174. Token: 'Ġto', Entropy: 5.201818, Dataset: advbench, Text Index: 484, Position: 10
5057. Token: 'Ġto', Entropy: 5.201305, Dataset: advbench, Text Index: 299, Position: 7
5872. Token: 'Ġwould', Entropy: 5.200561, Dataset: advbench, Text Index: 347, Position: 15
3222. Token: 'Ġmanipulate', Entropy: 5.200295, Dataset: advbench, Text Index: 192, Position: 7
6940. Token: 'Ġand', Entropy: 5.199980, Dataset: advbench, Text Index: 410, Position: 11
346. Token: 'Ġto', Entropy: 5.196674, Dataset: advbench, Text Index: 20, Position: 15
7057. Token: 'Ġto', Entropy: 5.195908, Dataset: advbench, Text Index: 417, Position: 10
1838. Token: 'aming', Entropy: 5.195797, Dataset: advbench, Text Index: 110, Position: 8
864. Token: 'Ġincluding', Entropy: 5.194572, Dataset: advbench, Text Index: 51, Position: 12
7894. Token: 'Ġon', Entropy: 5.193500, Dataset: advbench, Text Index: 466, Position: 8
6792. Token: 'Ġmarketing', Entropy: 5.191729, Dataset: advbench, Text Index: 402, Position: 6
7308. Token: 'Ġchild', Entropy: 5.191488, Dataset: advbench, Text Index: 431, Position: 12
2974. Token: 'Ġlearning', Entropy: 5.184914, Dataset: advbench, Text Index: 177, Position: 7
31. Token: 'Ġand', Entropy: 5.184072, Dataset: advbench, Text Index: 1, Position: 13
6440. Token: 'Ġand', Entropy: 5.184072, Dataset: advbench, Text Index: 381, Position: 13
8349. Token: 'Ġand', Entropy: 5.183751, Dataset: advbench, Text Index: 493, Position: 15
2386. Token: 'Ġhacks', Entropy: 5.183634, Dataset: advbench, Text Index: 143, Position: 8
4807. Token: 'Ġhacks', Entropy: 5.183630, Dataset: advbench, Text Index: 284, Position: 8
3838. Token: 'Ġto', Entropy: 5.178617, Dataset: advbench, Text Index: 227, Position: 25
61. Token: 'Ġmaking', Entropy: 5.177746, Dataset: advbench, Text Index: 3, Position: 10
6239. Token: ',', Entropy: 5.174085, Dataset: advbench, Text Index: 369, Position: 2
2048. Token: ',', Entropy: 5.174085, Dataset: advbench, Text Index: 123, Position: 2
3391. Token: ',', Entropy: 5.174085, Dataset: advbench, Text Index: 202, Position: 2
3525. Token: ',', Entropy: 5.174085, Dataset: advbench, Text Index: 210, Position: 2
6385. Token: ',', Entropy: 5.174085, Dataset: advbench, Text Index: 378, Position: 2
3882. Token: ',', Entropy: 5.174085, Dataset: advbench, Text Index: 230, Position: 2
6358. Token: ',', Entropy: 5.174085, Dataset: advbench, Text Index: 376, Position: 2
4787. Token: ',', Entropy: 5.174085, Dataset: advbench, Text Index: 283, Position: 2
6596. Token: ',', Entropy: 5.174085, Dataset: advbench, Text Index: 391, Position: 2
497. Token: ',', Entropy: 5.174085, Dataset: advbench, Text Index: 29, Position: 2
7035. Token: ',', Entropy: 5.174085, Dataset: advbench, Text Index: 416, Position: 2
7285. Token: ',', Entropy: 5.174085, Dataset: advbench, Text Index: 430, Position: 2
6372. Token: ',', Entropy: 5.174085, Dataset: advbench, Text Index: 377, Position: 2
4196. Token: ',', Entropy: 5.174085, Dataset: advbench, Text Index: 248, Position: 2
1936. Token: ',', Entropy: 5.174085, Dataset: advbench, Text Index: 116, Position: 2
3193. Token: ',', Entropy: 5.174085, Dataset: advbench, Text Index: 190, Position: 2
5829. Token: ',', Entropy: 5.174085, Dataset: advbench, Text Index: 345, Position: 2
7888. Token: ',', Entropy: 5.174085, Dataset: advbench, Text Index: 466, Position: 2
2880. Token: ',', Entropy: 5.174085, Dataset: advbench, Text Index: 171, Position: 2
2866. Token: ',', Entropy: 5.174085, Dataset: advbench, Text Index: 170, Position: 2
7592. Token: ',', Entropy: 5.174085, Dataset: advbench, Text Index: 448, Position: 2
5023. Token: ',', Entropy: 5.174085, Dataset: advbench, Text Index: 297, Position: 2
3852. Token: ',', Entropy: 5.174085, Dataset: advbench, Text Index: 228, Position: 2
1144. Token: ',', Entropy: 5.174085, Dataset: advbench, Text Index: 67, Position: 2
4146. Token: ',', Entropy: 5.174085, Dataset: advbench, Text Index: 245, Position: 2
960. Token: ',', Entropy: 5.174085, Dataset: advbench, Text Index: 57, Position: 2
8032. Token: ',', Entropy: 5.174085, Dataset: advbench, Text Index: 476, Position: 2
1741. Token: ',', Entropy: 5.174085, Dataset: advbench, Text Index: 104, Position: 2
1474. Token: ',', Entropy: 5.174085, Dataset: advbench, Text Index: 88, Position: 2
2172. Token: ',', Entropy: 5.174085, Dataset: advbench, Text Index: 131, Position: 2
2911. Token: ',', Entropy: 5.174085, Dataset: advbench, Text Index: 173, Position: 2
927. Token: ',', Entropy: 5.174085, Dataset: advbench, Text Index: 55, Position: 2
5595. Token: ',', Entropy: 5.174085, Dataset: advbench, Text Index: 331, Position: 2
5608. Token: ',', Entropy: 5.174085, Dataset: advbench, Text Index: 332, Position: 2
695. Token: ',', Entropy: 5.174085, Dataset: advbench, Text Index: 41, Position: 2
2785. Token: ',', Entropy: 5.174085, Dataset: advbench, Text Index: 166, Position: 2
3207. Token: ',', Entropy: 5.174085, Dataset: advbench, Text Index: 191, Position: 2
4243. Token: ',', Entropy: 5.174085, Dataset: advbench, Text Index: 251, Position: 2
5581. Token: ',', Entropy: 5.174085, Dataset: advbench, Text Index: 330, Position: 2
4210. Token: ',', Entropy: 5.174085, Dataset: advbench, Text Index: 249, Position: 2
896. Token: ',', Entropy: 5.174085, Dataset: advbench, Text Index: 53, Position: 2
8665. Token: ',', Entropy: 5.174085, Dataset: advbench, Text Index: 512, Position: 2
6479. Token: ',', Entropy: 5.174085, Dataset: advbench, Text Index: 384, Position: 2
2101. Token: ',', Entropy: 5.174085, Dataset: advbench, Text Index: 127, Position: 2
3476. Token: ',', Entropy: 5.174085, Dataset: advbench, Text Index: 207, Position: 2
5688. Token: ',', Entropy: 5.174085, Dataset: advbench, Text Index: 337, Position: 2
3995. Token: ',', Entropy: 5.174085, Dataset: advbench, Text Index: 236, Position: 2
6822. Token: ',', Entropy: 5.174085, Dataset: advbench, Text Index: 404, Position: 2
5738. Token: ',', Entropy: 5.174085, Dataset: advbench, Text Index: 340, Position: 2
7495. Token: ',', Entropy: 5.174085, Dataset: advbench, Text Index: 442, Position: 2
4641. Token: ',', Entropy: 5.174085, Dataset: advbench, Text Index: 275, Position: 2
775. Token: ',', Entropy: 5.174085, Dataset: advbench, Text Index: 46, Position: 2
5273. Token: ',', Entropy: 5.174085, Dataset: advbench, Text Index: 312, Position: 2
2087. Token: ',', Entropy: 5.174085, Dataset: advbench, Text Index: 126, Position: 2
2076. Token: ',', Entropy: 5.174085, Dataset: advbench, Text Index: 125, Position: 2
2546. Token: ',', Entropy: 5.174085, Dataset: advbench, Text Index: 153, Position: 2
1867. Token: ',', Entropy: 5.174085, Dataset: advbench, Text Index: 112, Position: 2
4853. Token: ',', Entropy: 5.174085, Dataset: advbench, Text Index: 287, Position: 2
7506. Token: ',', Entropy: 5.174085, Dataset: advbench, Text Index: 443, Position: 2
1318. Token: ',', Entropy: 5.174085, Dataset: advbench, Text Index: 78, Position: 2
8003. Token: ',', Entropy: 5.174085, Dataset: advbench, Text Index: 474, Position: 2
1572. Token: ',', Entropy: 5.174085, Dataset: advbench, Text Index: 94, Position: 2
254. Token: ',', Entropy: 5.174085, Dataset: advbench, Text Index: 15, Position: 2
2431. Token: ',', Entropy: 5.174085, Dataset: advbench, Text Index: 146, Position: 2
4285. Token: ',', Entropy: 5.174085, Dataset: advbench, Text Index: 254, Position: 2
2640. Token: ',', Entropy: 5.174085, Dataset: advbench, Text Index: 158, Position: 2
126. Token: ',', Entropy: 5.174085, Dataset: advbench, Text Index: 7, Position: 2
137. Token: ',', Entropy: 5.174085, Dataset: advbench, Text Index: 8, Position: 2
6512. Token: ',', Entropy: 5.174085, Dataset: advbench, Text Index: 386, Position: 2
6051. Token: ',', Entropy: 5.174085, Dataset: advbench, Text Index: 358, Position: 2
530. Token: ',', Entropy: 5.174085, Dataset: advbench, Text Index: 31, Position: 2
7298. Token: ',', Entropy: 5.174085, Dataset: advbench, Text Index: 431, Position: 2
3437. Token: ',', Entropy: 5.174085, Dataset: advbench, Text Index: 205, Position: 2
6082. Token: ',', Entropy: 5.174085, Dataset: advbench, Text Index: 360, Position: 2
5401. Token: ',', Entropy: 5.174085, Dataset: advbench, Text Index: 319, Position: 2
7164. Token: ',', Entropy: 5.174085, Dataset: advbench, Text Index: 423, Position: 2
3712. Token: ',', Entropy: 5.174085, Dataset: advbench, Text Index: 221, Position: 2
212. Token: ',', Entropy: 5.174085, Dataset: advbench, Text Index: 12, Position: 2
4099. Token: ',', Entropy: 5.174085, Dataset: advbench, Text Index: 242, Position: 2
304. Token: ',', Entropy: 5.174085, Dataset: advbench, Text Index: 18, Position: 2
5202. Token: ',', Entropy: 5.174085, Dataset: advbench, Text Index: 307, Position: 2
5212. Token: ',', Entropy: 5.174085, Dataset: advbench, Text Index: 308, Position: 2
5244. Token: ',', Entropy: 5.174085, Dataset: advbench, Text Index: 310, Position: 2
2719. Token: ',', Entropy: 5.174085, Dataset: advbench, Text Index: 162, Position: 2
7272. Token: ',', Entropy: 5.174085, Dataset: advbench, Text Index: 429, Position: 2
7104. Token: ',', Entropy: 5.174085, Dataset: advbench, Text Index: 420, Position: 2
225. Token: ',', Entropy: 5.174085, Dataset: advbench, Text Index: 13, Position: 2
7520. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 444, Position: 2
6526. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 387, Position: 2
3570. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 213, Position: 2
605. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 36, Position: 2
3590. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 214, Position: 2
4758. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 282, Position: 2
675. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 40, Position: 2
4864. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 288, Position: 2
5803. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 344, Position: 2
8186. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 485, Position: 2
1605. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 96, Position: 2
4834. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 286, Position: 2
1554. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 93, Position: 2
640. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 38, Position: 2
6033. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 357, Position: 2
5766. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 342, Position: 2
3609. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 215, Position: 2
4817. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 285, Position: 2
3141. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 187, Position: 2
8166. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 484, Position: 2
3660. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 218, Position: 2
1998. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 120, Position: 2
4801. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 284, Position: 2
1585. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 95, Position: 2
3173. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 189, Position: 2
7538. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 445, Position: 2
657. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 39, Position: 2
1641. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 98, Position: 2
4384. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 260, Position: 2
3084. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 184, Position: 2
993. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 59, Position: 2
1705. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 102, Position: 2
3106. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 185, Position: 2
6788. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 402, Position: 2
5783. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 343, Position: 2
8403. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 497, Position: 2
541. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 32, Position: 2
8386. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 496, Position: 2
3124. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 186, Position: 2
4463. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 265, Position: 2
4416. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 262, Position: 2
1980. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 119, Position: 2
1658. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 99, Position: 2
8205. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 486, Position: 2
6015. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 356, Position: 2
5717. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 339, Position: 2
3554. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 212, Position: 2
7556. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 446, Position: 2
621. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 37, Position: 2
974. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 58, Position: 2
6770. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 401, Position: 2
53. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 3, Position: 2
109. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 6, Position: 2
2529. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 152, Position: 2
37. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 2, Position: 2
2495. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 150, Position: 2
1300. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 77, Position: 2
1343. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 80, Position: 2
6289. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 372, Position: 2
7216. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 426, Position: 2
7195. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 425, Position: 2
7174. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 424, Position: 2
6492. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 385, Position: 2
2605. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 156, Position: 2
2462. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 148, Position: 2
8732. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 516, Position: 2
8766. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 518, Position: 2
5415. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 320, Position: 2
3. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 0, Position: 2
6649. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 394, Position: 2
5927. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 351, Position: 2
5910. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 350, Position: 2
4623. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 274, Position: 2
3536. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 211, Position: 2
2560. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 154, Position: 2
5516. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 326, Position: 2
5496. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 325, Position: 2
5287. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 313, Position: 2
191. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 11, Position: 2
2444. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 147, Position: 2
268. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 16, Position: 2
6306. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 373, Position: 2
1240. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 73, Position: 2
6253. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 370, Position: 2
4024. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 238, Position: 2
6340. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 375, Position: 2
8712. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 515, Position: 2
3930. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 233, Position: 2
151. Token: ',', Entropy: 5.174084, Dataset: advbench, Text Index: 9, Position: 2
