Top 20% High Entropy Tokens (sorted by entropy):

851. Token: 'Ġsuccessful', Entropy: 8.137491, Dataset: advbench, Text Index: 61, Position: 9
397. Token: 'Ġand', Entropy: 5.364245, Dataset: advbench, Text Index: 28, Position: 15
4012. Token: 'Ġa', Entropy: 5.363237, Dataset: advbench, Text Index: 290, Position: 8
1524. Token: 'Ġa', Entropy: 5.363237, Dataset: advbench, Text Index: 111, Position: 8
5379. Token: 'Ġa', Entropy: 5.362877, Dataset: advbench, Text Index: 390, Position: 11
4650. Token: 'Ġtargets', Entropy: 5.362304, Dataset: advbench, Text Index: 337, Position: 5
4768. Token: 'Ġto', Entropy: 5.361099, Dataset: advbench, Text Index: 346, Position: 4
4497. Token: 'Ġto', Entropy: 5.361099, Dataset: advbench, Text Index: 325, Position: 4
4823. Token: 'Ġto', Entropy: 5.361099, Dataset: advbench, Text Index: 350, Position: 4
2645. Token: 'Ġto', Entropy: 5.361099, Dataset: advbench, Text Index: 192, Position: 4
6079. Token: 'Ġto', Entropy: 5.361098, Dataset: advbench, Text Index: 439, Position: 4
507. Token: 'Ġto', Entropy: 5.361098, Dataset: advbench, Text Index: 37, Position: 4
219. Token: 'Ġto', Entropy: 5.361098, Dataset: advbench, Text Index: 16, Position: 4
1289. Token: 'Ġto', Entropy: 5.361098, Dataset: advbench, Text Index: 94, Position: 4
4345. Token: 'Ġto', Entropy: 5.361098, Dataset: advbench, Text Index: 314, Position: 4
1091. Token: 'Ġto', Entropy: 5.361098, Dataset: advbench, Text Index: 79, Position: 4
5033. Token: 'Ġto', Entropy: 5.361097, Dataset: advbench, Text Index: 365, Position: 4
6096. Token: 'Ġto', Entropy: 5.361097, Dataset: advbench, Text Index: 440, Position: 4
1694. Token: 'Ġto', Entropy: 5.359093, Dataset: advbench, Text Index: 124, Position: 5
924. Token: 'Ġto', Entropy: 5.359093, Dataset: advbench, Text Index: 66, Position: 5
5794. Token: 'Ġto', Entropy: 5.359093, Dataset: advbench, Text Index: 419, Position: 5
1893. Token: 'Ġto', Entropy: 5.359093, Dataset: advbench, Text Index: 138, Position: 5
6529. Token: 'Ġto', Entropy: 5.359092, Dataset: advbench, Text Index: 472, Position: 5
4246. Token: 'Ġcan', Entropy: 5.358892, Dataset: advbench, Text Index: 306, Position: 5
1971. Token: 'Ġcan', Entropy: 5.358892, Dataset: advbench, Text Index: 144, Position: 5
2671. Token: 'Ġcan', Entropy: 5.358891, Dataset: advbench, Text Index: 194, Position: 5
6063. Token: 'Ġcan', Entropy: 5.358891, Dataset: advbench, Text Index: 438, Position: 5
6. Token: 'Ġcan', Entropy: 5.358891, Dataset: advbench, Text Index: 0, Position: 5
644. Token: 'Ġcan', Entropy: 5.358891, Dataset: advbench, Text Index: 47, Position: 5
3072. Token: 'Ġcan', Entropy: 5.358891, Dataset: advbench, Text Index: 223, Position: 5
3362. Token: 'Ġcan', Entropy: 5.358891, Dataset: advbench, Text Index: 242, Position: 5
1231. Token: 'Ġa', Entropy: 5.354722, Dataset: advbench, Text Index: 90, Position: 6
2220. Token: 'ate', Entropy: 5.352573, Dataset: advbench, Text Index: 161, Position: 2
209. Token: 'Ġmanipulate', Entropy: 5.349667, Dataset: advbench, Text Index: 15, Position: 6
4995. Token: 'Ġand', Entropy: 5.349578, Dataset: advbench, Text Index: 362, Position: 9
888. Token: ''s', Entropy: 5.348354, Dataset: advbench, Text Index: 63, Position: 9
5639. Token: 'Ġinto', Entropy: 5.345411, Dataset: advbench, Text Index: 408, Position: 6
5963. Token: 'Ġon', Entropy: 5.345349, Dataset: advbench, Text Index: 431, Position: 3
183. Token: 'Ġon', Entropy: 5.345349, Dataset: advbench, Text Index: 13, Position: 3
5571. Token: 'Ġon', Entropy: 5.345349, Dataset: advbench, Text Index: 404, Position: 3
2478. Token: 'Ġon', Entropy: 5.345347, Dataset: advbench, Text Index: 180, Position: 3
3500. Token: 'Ġon', Entropy: 5.345347, Dataset: advbench, Text Index: 253, Position: 3
1984. Token: 'Ġon', Entropy: 5.345344, Dataset: advbench, Text Index: 145, Position: 3
5390. Token: 'Ġstock', Entropy: 5.344976, Dataset: advbench, Text Index: 391, Position: 8
6923. Token: 'Ġcyber', Entropy: 5.340874, Dataset: advbench, Text Index: 501, Position: 6
709. Token: 'Ġthe', Entropy: 5.338212, Dataset: advbench, Text Index: 51, Position: 17
4060. Token: 'Ġand', Entropy: 5.337988, Dataset: advbench, Text Index: 293, Position: 13
6938. Token: 'Ġto', Entropy: 5.335559, Dataset: advbench, Text Index: 502, Position: 6
4812. Token: 'Ġto', Entropy: 5.335559, Dataset: advbench, Text Index: 349, Position: 6
2522. Token: 'Ġto', Entropy: 5.335559, Dataset: advbench, Text Index: 183, Position: 6
6975. Token: 'Ġto', Entropy: 5.335558, Dataset: advbench, Text Index: 504, Position: 6
1443. Token: 'Ġto', Entropy: 5.335558, Dataset: advbench, Text Index: 105, Position: 6
5077. Token: 'Ġto', Entropy: 5.335555, Dataset: advbench, Text Index: 368, Position: 6
5124. Token: 'Ġor', Entropy: 5.335070, Dataset: advbench, Text Index: 371, Position: 12
5079. Token: 'ize', Entropy: 5.334909, Dataset: advbench, Text Index: 368, Position: 8
1144. Token: 'Ġto', Entropy: 5.334908, Dataset: advbench, Text Index: 83, Position: 5
4200. Token: 'Ġthat', Entropy: 5.334022, Dataset: advbench, Text Index: 303, Position: 6
5713. Token: 'Ġand', Entropy: 5.333544, Dataset: advbench, Text Index: 413, Position: 12
4088. Token: 'Ġand', Entropy: 5.333064, Dataset: advbench, Text Index: 295, Position: 10
1071. Token: 'Ġto', Entropy: 5.332826, Dataset: advbench, Text Index: 77, Position: 9
2276. Token: 'Ġto', Entropy: 5.332251, Dataset: advbench, Text Index: 165, Position: 8
460. Token: 'Ġto', Entropy: 5.332250, Dataset: advbench, Text Index: 33, Position: 8
6887. Token: 'Ġor', Entropy: 5.331856, Dataset: advbench, Text Index: 498, Position: 9
5016. Token: 'Ġto', Entropy: 5.330920, Dataset: advbench, Text Index: 364, Position: 5
1880. Token: 'Ġto', Entropy: 5.330919, Dataset: advbench, Text Index: 137, Position: 5
5945. Token: 'Ġto', Entropy: 5.330917, Dataset: advbench, Text Index: 429, Position: 5
4253. Token: 'Ġor', Entropy: 5.330797, Dataset: advbench, Text Index: 306, Position: 12
5910. Token: 'Ġfake', Entropy: 5.327892, Dataset: advbench, Text Index: 427, Position: 3
6819. Token: 'Ġfake', Entropy: 5.327892, Dataset: advbench, Text Index: 493, Position: 3
5039. Token: 'Ġor', Entropy: 5.325366, Dataset: advbench, Text Index: 365, Position: 10
5022. Token: 'Ġa', Entropy: 5.323672, Dataset: advbench, Text Index: 364, Position: 11
2924. Token: 'Ġfor', Entropy: 5.321054, Dataset: advbench, Text Index: 212, Position: 10
6117. Token: 'Ġand', Entropy: 5.319665, Dataset: advbench, Text Index: 441, Position: 9
5829. Token: 'Inter', Entropy: 5.317734, Dataset: advbench, Text Index: 422, Position: 1
4498. Token: 'Ġuse', Entropy: 5.317482, Dataset: advbench, Text Index: 325, Position: 5
34. Token: 'Ġto', Entropy: 5.316675, Dataset: advbench, Text Index: 2, Position: 5
2460. Token: 'Ġand', Entropy: 5.315838, Dataset: advbench, Text Index: 178, Position: 12
4686. Token: 'Ġdetailed', Entropy: 5.313753, Dataset: advbench, Text Index: 340, Position: 3
6080. Token: 'Ġhack', Entropy: 5.312564, Dataset: advbench, Text Index: 439, Position: 5
4824. Token: 'Ġhack', Entropy: 5.312563, Dataset: advbench, Text Index: 350, Position: 5
220. Token: 'Ġhack', Entropy: 5.312562, Dataset: advbench, Text Index: 16, Position: 5
4338. Token: 'Ġusing', Entropy: 5.310784, Dataset: advbench, Text Index: 313, Position: 13
1824. Token: 'Ġand', Entropy: 5.309565, Dataset: advbench, Text Index: 133, Position: 11
3019. Token: 'Ġa', Entropy: 5.309262, Dataset: advbench, Text Index: 219, Position: 6
6874. Token: 'Ġin', Entropy: 5.306044, Dataset: advbench, Text Index: 497, Position: 9
2127. Token: 'Ġtheir', Entropy: 5.305495, Dataset: advbench, Text Index: 155, Position: 10
6166. Token: 'Ġdistribute', Entropy: 5.300473, Dataset: advbench, Text Index: 445, Position: 9
5546. Token: 'Ġtargets', Entropy: 5.300203, Dataset: advbench, Text Index: 402, Position: 6
6700. Token: 'Ġto', Entropy: 5.300087, Dataset: advbench, Text Index: 485, Position: 10
2386. Token: 'Ġand', Entropy: 5.298532, Dataset: advbench, Text Index: 172, Position: 11
6382. Token: 'Ġacquire', Entropy: 5.297257, Dataset: advbench, Text Index: 461, Position: 6
1498. Token: 'Ġto', Entropy: 5.294365, Dataset: advbench, Text Index: 109, Position: 8
1391. Token: 'Ġto', Entropy: 5.294365, Dataset: advbench, Text Index: 101, Position: 8
149. Token: 'Ġto', Entropy: 5.294365, Dataset: advbench, Text Index: 10, Position: 8
1549. Token: 'Ġto', Entropy: 5.294365, Dataset: advbench, Text Index: 113, Position: 8
3790. Token: 'Ġto', Entropy: 5.294365, Dataset: advbench, Text Index: 274, Position: 8
3465. Token: 'Ġto', Entropy: 5.294365, Dataset: advbench, Text Index: 250, Position: 8
4348. Token: 'Ġdistribute', Entropy: 5.294261, Dataset: advbench, Text Index: 314, Position: 7
698. Token: 'Ġpoison', Entropy: 5.289670, Dataset: advbench, Text Index: 51, Position: 6
904. Token: 'Ġdistributing', Entropy: 5.289120, Dataset: advbench, Text Index: 64, Position: 7
1262. Token: 'Ġencourages', Entropy: 5.287909, Dataset: advbench, Text Index: 92, Position: 5
3130. Token: 'Ġthat', Entropy: 5.281259, Dataset: advbench, Text Index: 227, Position: 4
7121. Token: 'Ġthat', Entropy: 5.281259, Dataset: advbench, Text Index: 515, Position: 4
2159. Token: 'Ġand', Entropy: 5.276704, Dataset: advbench, Text Index: 157, Position: 10
4072. Token: 'Ġinsider', Entropy: 5.276186, Dataset: advbench, Text Index: 294, Position: 8
4041. Token: 'Ġand', Entropy: 5.274256, Dataset: advbench, Text Index: 292, Position: 11
5137. Token: 'Ġto', Entropy: 5.271255, Dataset: advbench, Text Index: 372, Position: 8
3294. Token: 'Ġto', Entropy: 5.271255, Dataset: advbench, Text Index: 237, Position: 8
743. Token: 'Ġhack', Entropy: 5.270699, Dataset: advbench, Text Index: 54, Position: 5
4472. Token: 'Ġcan', Entropy: 5.270480, Dataset: advbench, Text Index: 323, Position: 5
4991. Token: 'Ġcan', Entropy: 5.270480, Dataset: advbench, Text Index: 362, Position: 5
4798. Token: 'Ġcan', Entropy: 5.270480, Dataset: advbench, Text Index: 348, Position: 5
6538. Token: 'Ġcan', Entropy: 5.270480, Dataset: advbench, Text Index: 473, Position: 5
2733. Token: 'Ġcan', Entropy: 5.270480, Dataset: advbench, Text Index: 198, Position: 5
1483. Token: 'Ġcan', Entropy: 5.270479, Dataset: advbench, Text Index: 108, Position: 5
1454. Token: 'Ġcan', Entropy: 5.270479, Dataset: advbench, Text Index: 106, Position: 5
5534. Token: 'Ġto', Entropy: 5.269948, Dataset: advbench, Text Index: 401, Position: 9
4412. Token: 'Ġand', Entropy: 5.269076, Dataset: advbench, Text Index: 318, Position: 10
6251. Token: 'Ġto', Entropy: 5.267892, Dataset: advbench, Text Index: 451, Position: 5
1056. Token: 'Ġto', Entropy: 5.267890, Dataset: advbench, Text Index: 76, Position: 5
3886. Token: 'Ġthe', Entropy: 5.266361, Dataset: advbench, Text Index: 281, Position: 12
4211. Token: 'Ġstealing', Entropy: 5.264985, Dataset: advbench, Text Index: 304, Position: 5
6478. Token: 'Ġvideo', Entropy: 5.261478, Dataset: advbench, Text Index: 468, Position: 3
1317. Token: ''s', Entropy: 5.254952, Dataset: advbench, Text Index: 96, Position: 7
2513. Token: 'Ġand', Entropy: 5.254805, Dataset: advbench, Text Index: 182, Position: 10
2904. Token: 'Ġsteals', Entropy: 5.253863, Dataset: advbench, Text Index: 211, Position: 5
7182. Token: 'Ġsteals', Entropy: 5.253863, Dataset: advbench, Text Index: 519, Position: 5
4799. Token: 'Ġspread', Entropy: 5.252136, Dataset: advbench, Text Index: 348, Position: 6
4714. Token: 'Ġevade', Entropy: 5.251433, Dataset: advbench, Text Index: 342, Position: 9
1687. Token: 'Ġand', Entropy: 5.251389, Dataset: advbench, Text Index: 123, Position: 8
5036. Token: 'Ġconvincing', Entropy: 5.250834, Dataset: advbench, Text Index: 365, Position: 7
2585. Token: 'Ġa', Entropy: 5.250014, Dataset: advbench, Text Index: 187, Position: 8
3804. Token: 'Ġa', Entropy: 5.250013, Dataset: advbench, Text Index: 275, Position: 8
7024. Token: 'Ġa', Entropy: 5.250013, Dataset: advbench, Text Index: 508, Position: 8
4976. Token: 'Ġa', Entropy: 5.250013, Dataset: advbench, Text Index: 361, Position: 8
1415. Token: 'Ġspread', Entropy: 5.249054, Dataset: advbench, Text Index: 103, Position: 7
1414. Token: 'Ġand', Entropy: 5.245738, Dataset: advbench, Text Index: 103, Position: 6
6514. Token: 'Ġcan', Entropy: 5.243963, Dataset: advbench, Text Index: 471, Position: 5
2949. Token: 'Ġcan', Entropy: 5.243963, Dataset: advbench, Text Index: 214, Position: 5
2568. Token: 'Ġcan', Entropy: 5.243963, Dataset: advbench, Text Index: 186, Position: 5
1400. Token: 'Ġcan', Entropy: 5.243962, Dataset: advbench, Text Index: 102, Position: 5
3866. Token: 'Ġcan', Entropy: 5.243962, Dataset: advbench, Text Index: 280, Position: 5
2319. Token: 'Ġcan', Entropy: 5.243962, Dataset: advbench, Text Index: 168, Position: 5
6289. Token: 'Ġcheating', Entropy: 5.243256, Dataset: advbench, Text Index: 454, Position: 6
4750. Token: 'Ġand', Entropy: 5.242552, Dataset: advbench, Text Index: 344, Position: 14
703. Token: 'Ġincluding', Entropy: 5.240267, Dataset: advbench, Text Index: 51, Position: 11
292. Token: 'Ġa', Entropy: 5.238698, Dataset: advbench, Text Index: 21, Position: 11
4272. Token: 'Ġsells', Entropy: 5.236329, Dataset: advbench, Text Index: 308, Position: 7
1789. Token: 'Ġto', Entropy: 5.235387, Dataset: advbench, Text Index: 131, Position: 5
4725. Token: 'Ġan', Entropy: 5.233145, Dataset: advbench, Text Index: 343, Position: 6
6884. Token: 'Ġto', Entropy: 5.232994, Dataset: advbench, Text Index: 498, Position: 6
6494. Token: 'Ġto', Entropy: 5.232994, Dataset: advbench, Text Index: 469, Position: 6
987. Token: 'Ġto', Entropy: 5.232993, Dataset: advbench, Text Index: 71, Position: 6
6911. Token: 'Ġmake', Entropy: 5.231601, Dataset: advbench, Text Index: 500, Position: 7
163. Token: 'Ġto', Entropy: 5.230777, Dataset: advbench, Text Index: 11, Position: 8
282. Token: 'Pro', Entropy: 5.230231, Dataset: advbench, Text Index: 21, Position: 1
5059. Token: 'Pro', Entropy: 5.230231, Dataset: advbench, Text Index: 367, Position: 1
1667. Token: 'Pro', Entropy: 5.230231, Dataset: advbench, Text Index: 122, Position: 1
6284. Token: 'Pro', Entropy: 5.230231, Dataset: advbench, Text Index: 454, Position: 1
907. Token: 'Pro', Entropy: 5.230231, Dataset: advbench, Text Index: 65, Position: 1
3649. Token: 'Pro', Entropy: 5.230229, Dataset: advbench, Text Index: 265, Position: 1
4280. Token: 'Ġexploiting', Entropy: 5.229933, Dataset: advbench, Text Index: 309, Position: 5
4132. Token: 'Ġto', Entropy: 5.229208, Dataset: advbench, Text Index: 299, Position: 4
1615. Token: 'Ġfacilitates', Entropy: 5.228453, Dataset: advbench, Text Index: 118, Position: 5
5797. Token: 'Ġuse', Entropy: 5.227335, Dataset: advbench, Text Index: 419, Position: 8
3129. Token: 'Ġmalware', Entropy: 5.226353, Dataset: advbench, Text Index: 227, Position: 3
7120. Token: 'Ġmalware', Entropy: 5.226352, Dataset: advbench, Text Index: 515, Position: 3
3342. Token: 'Ġa', Entropy: 5.226103, Dataset: advbench, Text Index: 240, Position: 8
615. Token: 'Ġfor', Entropy: 5.226029, Dataset: advbench, Text Index: 45, Position: 4
5924. Token: 'Ġfor', Entropy: 5.226028, Dataset: advbench, Text Index: 428, Position: 4
5899. Token: 'Ġinto', Entropy: 5.224926, Dataset: advbench, Text Index: 426, Position: 2
6654. Token: 'Ġinto', Entropy: 5.224926, Dataset: advbench, Text Index: 482, Position: 2
3183. Token: 'Ġvideo', Entropy: 5.224249, Dataset: advbench, Text Index: 230, Position: 3
298. Token: 'Ġvideo', Entropy: 5.224248, Dataset: advbench, Text Index: 22, Position: 3
6353. Token: 'Ġvideo', Entropy: 5.224248, Dataset: advbench, Text Index: 459, Position: 3
6628. Token: 'Ġvideo', Entropy: 5.224248, Dataset: advbench, Text Index: 480, Position: 3
327. Token: 'Ġvideo', Entropy: 5.224248, Dataset: advbench, Text Index: 24, Position: 3
1864. Token: 'Ġvideo', Entropy: 5.224248, Dataset: advbench, Text Index: 136, Position: 3
2367. Token: 'Ġvideo', Entropy: 5.224247, Dataset: advbench, Text Index: 171, Position: 3
2104. Token: 'Ġmaking', Entropy: 5.223735, Dataset: advbench, Text Index: 154, Position: 7
6995. Token: 'Ġev', Entropy: 5.223303, Dataset: advbench, Text Index: 506, Position: 5
4463. Token: 'Ġand', Entropy: 5.222698, Dataset: advbench, Text Index: 322, Position: 8
4399. Token: 'Ġfake', Entropy: 5.221260, Dataset: advbench, Text Index: 317, Position: 10
7127. Token: 'Ġa', Entropy: 5.215025, Dataset: advbench, Text Index: 515, Position: 10
2298. Token: 'Ġto', Entropy: 5.214914, Dataset: advbench, Text Index: 167, Position: 6
2429. Token: 'Ġto', Entropy: 5.214913, Dataset: advbench, Text Index: 176, Position: 6
3024. Token: 'Ġand', Entropy: 5.214458, Dataset: advbench, Text Index: 219, Position: 11
3956. Token: 'Ġuses', Entropy: 5.213087, Dataset: advbench, Text Index: 286, Position: 5
3161. Token: 'Ġto', Entropy: 5.212506, Dataset: advbench, Text Index: 228, Position: 5
5494. Token: 's', Entropy: 5.212353, Dataset: advbench, Text Index: 398, Position: 6
3309. Token: 'Ġagainst', Entropy: 5.212008, Dataset: advbench, Text Index: 238, Position: 11
3829. Token: 'Ġmanipulate', Entropy: 5.208332, Dataset: advbench, Text Index: 277, Position: 8
3131. Token: 'Ġcan', Entropy: 5.207497, Dataset: advbench, Text Index: 227, Position: 5
7122. Token: 'Ġcan', Entropy: 5.207495, Dataset: advbench, Text Index: 515, Position: 5
1822. Token: 'Ġa', Entropy: 5.207339, Dataset: advbench, Text Index: 133, Position: 9
2921. Token: 'Ġexploit', Entropy: 5.206941, Dataset: advbench, Text Index: 212, Position: 7
3049. Token: 'Ġspread', Entropy: 5.205303, Dataset: advbench, Text Index: 221, Position: 8
2663. Token: 'Ġthe', Entropy: 5.200856, Dataset: advbench, Text Index: 193, Position: 12
4519. Token: ''', Entropy: 5.200036, Dataset: advbench, Text Index: 326, Position: 11
3827. Token: 'Ġabuse', Entropy: 5.198542, Dataset: advbench, Text Index: 277, Position: 6
1759. Token: 'Ġcan', Entropy: 5.198386, Dataset: advbench, Text Index: 129, Position: 5
2404. Token: 'Ġcan', Entropy: 5.198385, Dataset: advbench, Text Index: 174, Position: 5
5606. Token: 'Ġthat', Entropy: 5.198129, Dataset: advbench, Text Index: 406, Position: 6
1660. Token: 'Ġthat', Entropy: 5.198128, Dataset: advbench, Text Index: 121, Position: 6
537. Token: 'Ġthat', Entropy: 5.198128, Dataset: advbench, Text Index: 39, Position: 6
343. Token: 'Ġthat', Entropy: 5.198125, Dataset: advbench, Text Index: 25, Position: 6
6397. Token: 'Ġspread', Entropy: 5.197614, Dataset: advbench, Text Index: 462, Position: 9
5591. Token: 'Ġin', Entropy: 5.197586, Dataset: advbench, Text Index: 405, Position: 12
2248. Token: 'Ġinsider', Entropy: 5.197478, Dataset: advbench, Text Index: 163, Position: 8
1948. Token: 'Ġto', Entropy: 5.197099, Dataset: advbench, Text Index: 142, Position: 8
5241. Token: 'Ġcontains', Entropy: 5.196389, Dataset: advbench, Text Index: 380, Position: 5
3774. Token: 'Ġand', Entropy: 5.195166, Dataset: advbench, Text Index: 273, Position: 7
3749. Token: 'Ġto', Entropy: 5.188768, Dataset: advbench, Text Index: 271, Position: 8
7106. Token: 'Ġthat', Entropy: 5.186882, Dataset: advbench, Text Index: 514, Position: 4
872. Token: 'Ġthat', Entropy: 5.185354, Dataset: advbench, Text Index: 62, Position: 6
1869. Token: 'Ġto', Entropy: 5.182930, Dataset: advbench, Text Index: 136, Position: 8
731. Token: 'Ġto', Entropy: 5.177787, Dataset: advbench, Text Index: 53, Position: 4
3017. Token: 'Ġto', Entropy: 5.177787, Dataset: advbench, Text Index: 219, Position: 4
756. Token: 'Ġto', Entropy: 5.177786, Dataset: advbench, Text Index: 55, Position: 4
1044. Token: 'Ġcan', Entropy: 5.175230, Dataset: advbench, Text Index: 75, Position: 5
2952. Token: 'Ġa', Entropy: 5.174706, Dataset: advbench, Text Index: 214, Position: 8
5818. Token: 'Ġthat', Entropy: 5.170751, Dataset: advbench, Text Index: 421, Position: 4
1778. Token: 'Ġand', Entropy: 5.169955, Dataset: advbench, Text Index: 130, Position: 8
6224. Token: 'Ġto', Entropy: 5.169750, Dataset: advbench, Text Index: 449, Position: 11
3685. Token: 'Ġcan', Entropy: 5.166722, Dataset: advbench, Text Index: 267, Position: 5
6393. Token: 'Ġcan', Entropy: 5.166718, Dataset: advbench, Text Index: 462, Position: 5
4085. Token: 'Ġsteal', Entropy: 5.166647, Dataset: advbench, Text Index: 295, Position: 7
2342. Token: 'Ġfor', Entropy: 5.166300, Dataset: advbench, Text Index: 169, Position: 11
6683. Token: 'Ġspread', Entropy: 5.165771, Dataset: advbench, Text Index: 484, Position: 8
2227. Token: 'Ġthe', Entropy: 5.164736, Dataset: advbench, Text Index: 161, Position: 9
1897. Token: 'Ġavoid', Entropy: 5.163955, Dataset: advbench, Text Index: 138, Position: 9
3452. Token: 'Ġon', Entropy: 5.163606, Dataset: advbench, Text Index: 249, Position: 6
6828. Token: 'Ġand', Entropy: 5.162882, Dataset: advbench, Text Index: 493, Position: 12
4841. Token: 'Ġto', Entropy: 5.158261, Dataset: advbench, Text Index: 351, Position: 10
7086. Token: 'Ġor', Entropy: 5.156483, Dataset: advbench, Text Index: 512, Position: 7
10. Token: 'Ġa', Entropy: 5.153145, Dataset: advbench, Text Index: 0, Position: 9
464. Token: 'Ġcounterfeit', Entropy: 5.150991, Dataset: advbench, Text Index: 33, Position: 12
7000. Token: 'Ġa', Entropy: 5.146549, Dataset: advbench, Text Index: 506, Position: 10
5954. Token: 'Ġthat', Entropy: 5.145348, Dataset: advbench, Text Index: 430, Position: 4
2796. Token: 'Ġthat', Entropy: 5.145347, Dataset: advbench, Text Index: 203, Position: 4
1882. Token: 'Ġidentity', Entropy: 5.144569, Dataset: advbench, Text Index: 137, Position: 7
5352. Token: 'Ġand', Entropy: 5.141862, Dataset: advbench, Text Index: 388, Position: 8
3870. Token: 'Ġspread', Entropy: 5.141046, Dataset: advbench, Text Index: 280, Position: 9
6635. Token: 'Ġbomb', Entropy: 5.141020, Dataset: advbench, Text Index: 480, Position: 10
4068. Token: 'Ġon', Entropy: 5.140797, Dataset: advbench, Text Index: 294, Position: 4
4608. Token: 'Ġon', Entropy: 5.140797, Dataset: advbench, Text Index: 334, Position: 4
3477. Token: 'Ġon', Entropy: 5.140797, Dataset: advbench, Text Index: 251, Position: 4
6161. Token: 'Ġon', Entropy: 5.140796, Dataset: advbench, Text Index: 445, Position: 4
4538. Token: 'Ġon', Entropy: 5.140796, Dataset: advbench, Text Index: 328, Position: 4
768. Token: 'Ġon', Entropy: 5.140792, Dataset: advbench, Text Index: 56, Position: 4
5220. Token: 'Ġto', Entropy: 5.139911, Dataset: advbench, Text Index: 378, Position: 7
6253. Token: 'Ġa', Entropy: 5.139281, Dataset: advbench, Text Index: 451, Position: 7
605. Token: 'Ġto', Entropy: 5.138988, Dataset: advbench, Text Index: 44, Position: 7
2010. Token: 'Ġto', Entropy: 5.138988, Dataset: advbench, Text Index: 147, Position: 7
3252. Token: 'Ġto', Entropy: 5.137958, Dataset: advbench, Text Index: 234, Position: 11
2979. Token: 'Ġhow', Entropy: 5.137719, Dataset: advbench, Text Index: 216, Position: 2
